ID,comments
제드왕,리들리스콧 그런 문제가아님 ㅋㅋ 인기누가더 많음해놓고 인기지표로 얘기를해도 인정안하는 사람은 안해
리들리스콧,제드왕 그런애들이랑은 논쟁하지마 ㅋㅋ
바이럴무새,리들리스콧 비교되지 밥딜런을 아는사람들한테는 니가말한사람들끼리 비교가 안되는이유는 그냥 무지 때문인거지 아티스트라서 그런건아닌데
꿈이당,그래조 성발라이지
조윤희,00년대 스테디셀러 vs. 10년대 스테디셀러스테디 셀러끼린 원래 비교급이 성립이 안됨
조윤희,조윤희 메가히트곡 서너곡만 갖고 이렇게 올려치기 심한 가수는 장범준 외에 또 있을까 싶은데... ㅋㅋㅋ 당장 멜론 시대별 차트인만 놓고 봐도 성시경이 훨씬 많은데 시대보정이라지만 성시경 내려치기 작작좀 ㅋㅋㅋㅋㅋㅋㅋ 성시경 내려쳐서 뭘 얻을 수 있길래?
C3PO,Fkdkd 내가 그 아재 틀딱인데 스타보단 롤이고 버즈보단 에스지워너비가 더 인기 많았음
Fkdkd,래드키 알아요 저도 내가 저 생각을 갖고 있다는게 아닌데
곧발롱위너비닐신,Fkdkd ㄹㅇㅋㅋ
다이나믹아일랜드,"가수로서 노래를 더 잘하니 성시경이 더 위라 생각함작사 작곡 능력 따지는 애들은 그럼 가수로서 장범준>이문세라고 할 건가배우한테는 대본 쓰고 감독 본다고 더 좋은 배우라고 안하면서 왜 같은 표현하는 직업인 가수한테는 작사 작곡 능력이 있으면 더 좋은 가수라고 하는 건지 잘 모르겠음아티스트, 창작자로는 장범준이 위지만 가수로는 성시경이 위지"
C3PO,다이나믹아일랜드 가창력도르로 가면 하현우 > 기타등등 되는데?
다이나믹아일랜드,C3PO 하현우는 기술이 좋은 거고기술 좋다고 노래를 무조건 잘하는 게 아니지표현력이 좋아야 되는 거지김광석이 정석적인 발성 안쓴다고 노래를 못하는 게 아니자나
Fkdkd,다이나믹아일랜드 원래 음악쪽은 작업물이 더 좋아야 고평가 받음
아늑,다이나믹아일랜드 이건 취향이고 급 따지는건 그냥 성적으로 결과를 내야하는거지.. 음악도 산업인데
다이나믹아일랜드,아늑 무조건 성적으로 급 나눈다면 마동석이 전도연보다 더 연기를 잘하는 배우라고 해야 하는 건가마동석이 더 흥행 코드를 잘 잡고 본인의 캐릭터를 잘 활용한다고 생각하지만 그래도 난 배우로서 누가 더 뛰어나냐고 묻는다면 티켓 파워가 떨어지더라도 더 연기를 잘한다고 생각하는 전도연을 고를 거 같음성시경 장범준도 마찬가지로 난 누가 더 뛰어난 가수냐고 묻는다면 성적과는 상관없이 노래를 더 잘한다고 생각하는 성시경을 고를 거 같음
아늑,다이나믹아일랜드 좋은 의견임 근데 질문이 보컬로서의 역량이 아니라 급을 따지는 거니 이건 성적으로 이야기해야힌다고 생각함
다이나믹아일랜드,"아늑 난 그냥 '가수가 급이 높다=더 노래 실력이 좋다' 이렇게 생각했는데가수에서의 급은 성적으로 판단해야 하는 건가하긴 시상식도 영화계는 대부분 연기력과 작품성을 기준으로 상을 주지만가요계는 성적과 흥행, 판매량을 기준으로 상을 주는 곳이 많은 걸 보면대중음악은 급을 성적으로 판단하는 게 맞는 거 같기도 하고"
디레스터,다이나믹아일랜드 당연히 '대중'가수인데 성적으로 판단해야지
2월30일,우야노내쥬지 90년대생이고 장범준 뜰 때가 10대후반이었음장범준의 성공을 목도했음에도 나는 성시경이 더 위라고 생각함베스트셀러는 장범준인데스테디셀러는 성시경
알로하오에,이 떡밥 또 돌아왔네 ㅋㅋㅋ
MP5,나는 장범준이 더 위라고 봄노래방 내가 주로 부르는 노래 다 성시경 노래이긴 한데그래서 오히려 고점 비교가 잘 되는데 장범준이 더 위인 것 같음벚꽃엔딩 농담으로만 연금 어쩌구 그러는 게 아님ㄹㅇ 그 정도 영향력 가진 노래 흔치 않음
익사는익사이팅,래드키 이수영은 근데 요새 어떻게 지내나 진짜 가수랑 예능 다 무쌍찍고 다녔는데
자시안,래드키 솔직히 고점 성모형한테 비빌 가수 거의 없을 듯훅 가서 아쉽다
고추2,래드키 매실왕자가 음반판매가 든든하지
레테로비쥬얼,래드키 조성모가 성적은좋은데노래를 못 해....
파래빵,래드키 동률햄은 코로나 이후 뜸하다 뿐이지 동행에서 잠깐 주춤한거 빼면 30년간 고점 찍는 양반이라
influxDB,노하라히로시 이승철 임창정은 여기도 임창정 쪽으로 의견 꽤 나올것 같은데
노하라히로시,influxDB 성시경 장범준도 장범준 쪽으로 의견 꽤 나옴
influxDB,노하라히로시 ㅇㅇ 어디가 이긴다고 해서 뭐 이상하고 그런건 없지
익사는익사이팅,influxDB 가수로만 치면 이승철이 위 아닌가?
influxDB,익사는익사이팅 이것도 같은 논쟁일게 뻔한데 고점은 임창정 꾸준함은 이승철그냥 어디에 더 비중을 두느냐에 따라 다름
Barkov,influxDB 고점도 승철이형 아닌가 글고 이승철을 vs 부칠려면 임장청보다 신승훈이 더 어울리는거같은디
influxDB,"Barkov 이승철 고점은 부활 1,2집때인데 그때도 인기 있었지만 장르 특성상 최정상은 아니었고 임창정 3집은 정상을 찍었음신승훈은 급이 다름;여기 이승철 너무 올려치네"
애교자판기꽃케이,"influxDB 가만보니 펨코는 상징성, 근본, 낭만 이런게 최우선 같음"
미하일발락,influxDB 반대로 말한 듯 ㅋㅋ
influxDB,미하일발락 ㄴㄴ 고점은 임창정 3집이 높음
나는웃기다,influxDB 난 당연히 임창정같은데?지금 성시경하고 장범준비교하는게 뭐 가창력을 논하는게아니라 가수로써 실적을 이야기하는거아님? 고점이나 꾸준함모두 임창정이 위지 . 고점은 솔직히 초딩때라모르겟고 꾸준함으로치면 임창정압살인것같은데
대구은행,노하라히로시 [삭제된 댓글입니다.]
노하라히로시,대구은행 엠팍은 지표도 뷔페식으로 받아들이잖아 부활 시절 앨범 판매량같은거 들고 오면 김태원 드립 치면서 도피함
대구은행,노하라히로시 [삭제된 댓글입니다.]
노하라히로시,대구은행 그 시대의 환경 및 상황 요소 고려하지 않고 스탯 나열 지표 나열 이런게 다 어이없는 비교지ㅋㅋ70년대 선수랑 00년대 선수 골수로 비교하는 꼴
대구은행,노하라히로시 [삭제된 댓글입니다.]
노하라히로시,대구은행 당연히 환경 상황 전부 고려해서 비교해야지?대중들에게 얼마나 어필되는가 등등
대구은행,노하라히로시 [삭제된 댓글입니다.]
노하라히로시,대구은행 인기에서 임창정이 압살이라고?둘이 갤럽 지표는 비슷비슷하고 전성기 때의 인기로 비교하먼 임창정이 이승철 반은 되나
대구은행,노하라히로시 [삭제된 댓글입니다.]
노하라히로시,대구은행 https://mlbpark.donga.com/mp/b.php?p=1&b=bullpen&id=202104230053999577&select=&query=&user=&site=&reply=&source=&pos=&sig=h4aTSY-1hhXRKfX2h4aXHl-YKmlq부활 시절 전성기 인기로 가면 비교도 못할텐데. 부활 1집 시절 이승철 인기는 한 시대 제패한 수준 아닌가
노하라히로시,"대구은행 https://ankim.tistory.com/m/85981911980년대 ‘국민 가수’로 활동해 온 조용필이 최근 20년 대중음악사에서도 여전히 막강한 힘과 인기를 과시하고 있다는 걸 보여주는 결과로 눈길을 끈다.2위는 이승철(12.2%),3위는 서태지(10.4%),4위는 김건모(9.0%),5위는 소녀시대(8.0%)가 각각 차지했다."
노하라히로시,"대구은행 20년간 ‘최고의 노래’를 뽑는 조사에서도 ‘돌아와요 부산항에’(23.5%)가 1위에 올라 조용필은 ‘가수’, ‘노래’ 양대 부문을 모두 석권했다.2위는 부활의 ‘네버엔딩스토리’(15.0%),3위는 송대관의 ‘해뜰날’(10.3%),4위는 이승철의 ‘희야’(9.8%),5위는 송창식의 ‘고래사냥’(8.6%)이 차지했다."
대구은행,노하라히로시 [삭제된 댓글입니다.]
노하라히로시,대구은행 뭐 들고 오면 안됨? ㅋㅋ 그리고 부활 2집>임창정 3집인건잘 알고 있는거지?
노하라히로시,대구은행 갤럽에도 없는 신승훈 김건모는 그럼임창정보다 인기 한참 떨어지는 가수임? ㅋㅋ
무주상보시,둘다 대단한데 서로 달라서 누가 위라고 평가하기 힘드네
아늑,[삭제된 댓글입니다.]
막힌사람,아늑 나윤권이 한참 아래지
아늑,막힌사람 [삭제된 댓글입니다.]
막힌사람,아늑 나였으면 뒷모습 기대 다합쳐도 넌 감동이었어에 안 돼
노하라히로시,아늑 ?
뜨릅뜨릅,장성택
튀르키예,박지성 vs 카윗 누구라고 생각함?
살아계신가로쉬,튀르키예 카윗
막힌사람,메가히트나 흥행은 장범준이 위인 건 맞는데 성시경이 높은 평가를 받는 이유는 히트곡도 많고본인이 성시경류 발라드라는 장르를 유행시켜서 그럼그 이후로 그렇게 부르는 가수들은 전부 성시경 아류 취급 받잖아
물맛이좋아요,"꾸준함의 성시경, 임팩트의 장범준"
큐트,9.3.0521 20년동안 활동만하면 꾸준한거임? 꾸준한 성적을내야 꾸준하고 스테디셀러 소리 듣는거지
뉴돼지맨,89년생으로 성시경 전성기때 학창시절 보냈는데 장범준이 위라고 느껴짐성시경은 시대를 지배한 느낌은 없고 업계 탑클래스 느낌벚꽃엔딩 여수밤바다 만큼 한 시대 젊은이들한테 임펙트 있는 곡이 성시경한테 있는지 모르겠네 오십년이 지나도 8090년생들의 젊은시절을 상징하는 비지엠에 장범준(버스커)곡은 무조건 낄거같음성시경 제일 히트곡은 거리에서 일테고 고3때 거리에서 듣자마자 그자리에서 20번 연속으로 들었고 잊혀지는것들에 대하여 같은 앨범수록곡까지 불러제꼈지만 글쎄
Fkdkd,"버스커 1,2집처럼 수록곡 대부분이 히트곡인 앨범이 00년대 기준 sg 버즈 빅뱅 정도인데 성시경은 이정도 고점이 없음장범준은 솔로앨범도 줄세우기 계속했고 3집은 매우 잘되서 고점이나 스테디나 질수가 없음"
범옥흔,래드키 그 너의 모든 순간이 제일 잘된 노래인가?
로제박은빈카리나,성시경은 오히려 최근에 좀 다시 뜬 경향이 있는 거 같은데우리 제법 잘어울려요나 거리에서 때가 전성기였던 거 같고 그 이후로 막 언급이 많이 됐던 적은 별로 없던 거 같은데근데 최근에 좀 활동을 많이 해서 그런가 재조명 받고 인기가 다시 올라간 느낌. 근 10여년 간 중에 지금이 성시경이 제일 인기 많고 언급 많이 되는거 같음솔직히 가수 비교해서 줄세우는게 뭔 의미인가 싶긴 한데 대중적 영향력은 장범준이 더 위인 느낌이긴 함
티아고메시,수상내역만 봐도 성시경 압승 아님?10년 넘게 회자되는 히트곡도 많고장범준 좋아하고 앞으로 발전 가능성도 높다 보지만내 기준으로는 성시경이 위임
티아고메시,튀르키예 진짜 모르는데 무슨 대상임??
Fkdkd,티아고메시 멜론 앨범상 2년 연속 받음
티아고메시,Fkdkd 아하 그건 몰랐넹
아조시의비밀친구,나는 성시경 스타일이 더 좋음장범준 노래는 뭔가 발랄한 노래밖에 없는거같음
래드키,"부추 못들어감이문세, 신승훈, 유재하, 조성모, 이승철, 변진섭, 임창정도 있고 발라드는 90년대, 00년대까지 진짜 기라성 같은 사람들이 많음 지금 오히려 다 죽은 상황이라 그렇지..."
부추,래드키 거기까지 가면 당연히 못 들어가겠지만..요즘 세대만 생각했음
신병모시,화이트보드 한대음 2007 올해의 노래 수상함
델카이저,자시안 성모형은 발롱급임
김해코스트코,자시안 차이 너무 많이나지당장 너의곁으로만봐도 시청률 57% 드라마 주제간데
충훈부,자시안 지뉴는 너무짧지.. 5년~6년 동안 그냥 최정상에서만 군림한 사람임
자시안,충훈부 뭐 축구선수 수명이랑 가수 수명이랑 똑같이 비교하기가 어려우니 떠오른게 지뉴임ㅎㅎ
곧발롱위너비닐신,자시안 조성모 첫 대상 ~ 마지막 대상이 6년텀이라던데
착한말전도사,자시안 조성모는 반바스텐임. 3발롱급인데 부상으로 일찍 은퇴
화이트보드,자시안 그냥 비교불가임조성모는 노래발표하면 전국민이 다알고  신문기사에도 실릴정도였음
솔라,화이트보드 잘자 내꿍꼬 에서 이미 승
vitas500,성시경을 몰라서 장범준을 높게친다는건 솔직히 말도안되는게... 성시경은 당대도 평정못했음글쓴분이 댓글에 쓴것처럼 다 겪은사람들이면 장범준 뽑을듯. 근데 발라드 좋아하고 성시경 좋아하는 사람들은 성시경픽 해도 이상할건 없는 부분이기도 함.
노하라히로시,vitas500 성시경은 시대를 평정하지 못했다고 깔거면 장범준도 시대 평정과는 거리가 한참 먼 것 같은데ㅋㅋ그리고 버스커버스커 자체 네임드>>장범준 네임드긴 함
노하라히로시,김해코스트코 원툴 밴드인거 맞는데 한 시대를 평정했다 할 수 있나 1집 2집 사이 텀도 너무 길고 2012년 차트 한해 정도
화이트보드,김해코스트코 버스커3집 모두 성시경 앨범보다 잘됐을껄개인3집도 나름 선방했고눈꽃삼은 얼마나 됨?
김해코스트코,화이트보드 당시 노래방 1위인가
화이트보드,노하라히로시 평정 그자체인데;;;
노하라히로시,화이트보드 2012년 한 해 빼고 한 시대를 평정했다 할 수 있나
화이트보드,노하라히로시 세대를 평정한 곡임멜론차트 2010년대 전체1위
