ID,comment
서머스비러버,"성시경은 솔까 세븐정도에서 vs 붙지않냐 ㅋㅋㅋㅋㅋ당장 조성모도 넘어본적이 없는데 성시경은버즈한테 압도적으로 따이는게 성시경인데, 오히려 비비는게 아니라 장범준을 비비지도 못할정도로 만드는게 존나 놀랍네2010년도를 풍미했던 가수가 단 1년도 원탑을 먹어본적 없는 가수한테, 비비지도 못하는경우가 생기는게 존나 웃음벨임 ㅋㅋㅋㅋ"
mag1xx,서머스비러버 버즈는 그래도 한해 먹은적 있는데 성시경하고 비교는좀..... 가창력도 가창력이고 노래도 ㅅㅌㅊ였는데
엣지러너,질문 자체가 대중음악가로의 위상인데 가창력도르 취향도르 얘기하는 것부터가 시경맘들의 눈물겨운 쉴드라고 볼 수 있지
맹모띠,엣지러너 ㄹㅇ 가창력 보컬로 따지면 장범준 이기는 가수들이 한 트럭일텐데 다른 요소들이 장범준 압승인데 그걸 인정 못하네 계속
DankeJK,근데 소위말하는 김나박이도 가수로써 위상 비교하면 장범준이 이김??
bslbsl,DankeJK 나박은 이기고 이는 비빌 것 같고 김은 못 이김
뉴돼지맨,"DankeJK 김나박이는 당시 젊은 보컬 사대천왕 개념임박효신은 벚꽃에 비비는 야생화가 있고 최근에도 히트곡많고 나얼도 브라운아이즈로 원탑먹었었고 최근에도 히트곡 내고 이수는 읍읍김범수가 그래서 최고의 가수, 보컬 대접은 받아도 최고의 대중가수 소리는 못듣지"
로제박은빈카리나,DankeJK 개인적으로 나얼은 위로 쳐줄만 하다고 봄대중적으로는 밀리지만 앨범들 다 진짜 명반이라 생각하고 작사 작곡도 하니까. 평가 기준에 따라 나뉠듯근데 성시경은 솔직히 명반이라고 할 만한 앨범이 있나 싶음. 그것도 거의 다 받아서 부른 곡이고. 성적을 보든 음악성을 보든 다 밀림보컬이 뛰어나다고 더 훌륭한 아티스트인건 아니라고 생각함. 그럼 하현우>비틀즈임나얼은 보컬이랑 음악성 둘다 잡은 케이스라고 보는거고
적야,비교질은 둘째치고 성시경이 노래만 부를 줄 안다는건 너무 성시경 내려치기 아닌가본인앨범 직접 프로듀싱하기 시작했다고 한게 거리에서 앨범 때 부터인데 ㅋㅋ
클라우드22,적야 내려치기가 아닌게 싱송라로서 음원 줄세우기 한거 장범준보다 성과낸 싱송라 자체가 없을걸 ㅋㅋ그나마 듀엣까지 포함하면 악뮤정도
전승우승가능,적야 ㅋㅋ 그리고 작년앨범 61위 ㅋㅋ
겸도,적야 성시경<<<<신승훈인데 장범준은 누가있음? 자전거탄풍경 데려오면 억지로 벨런스맞추겠네 ㅋㅋ 너에게난~
m-flo,"적야 정작 '거리에서' 작사작곡은 윤종신이고, 편곡도 다른 사람이 했는데 프로듀싱이라는게 잘했다 못했다 평가하기에는 좀 애매한 작업 아닌가"
겸도,성시경은 발라드 계보상으로도 나윤권하고 삐까치고 신승훈 이승철한테 비비지도 못하는데 장범준은 자기분야 비빌사람 아무도 없이 원탑임 냉정하게 장범준 벚꽃연금 향후 누가이기냐 ㅋㅋㅋ
에메르송,겸도 개인적으로 나윤권은 나였으면 말곤 생각이 안나더라 나만 그런가..
겸도,에메르송 기대 뒷모습 하하마누라랑 듀엣한거
에메르송,겸도 어렴풋이 기억은 나는데 뭔가 삐까친다는 느낌은 아닌듯 개인적으론..
겸도,에메르송 ㅇㅇ 니가 나윤권 성시경 비교할때 느끼는 심정을 성시경 장범준 비교하면서 사람들이 느끼는중임 나윤권도 가창력도르 하면 성시경보다 나은데?
에메르송,겸도 나윤권이 가창력 더좋음 존나 잘부르잖어ㅇㅇ 근데 나였으면 말곤 어떤목소리인지 기억안나더라 나는
Cupinn,성시경은 발라드 계보를 잇는 사람들 중 한명인데 장범준은 그 자체로 한 시대의 아이콘 중 한명임
씨드라군,뭘 가르노 다 좋은디
86년생김모쏠,벚꽃엔딩 이거 들어봐라 지림https://youtu.be/_37DziwuQCo
웜뱃,86년생김모쏠 벚꽃은 솔직히 그시절에 어딜가든 하도 틀어놔서 지금도 좀 물리는 느낌
우리는,근데 장범준 존나 내는거마다 히트친다길래 찾아보니까 가온차트 스트리밍에서 볼사가 압살하네장범준 1집2집도 다 흥하지않았나
우리는,우리는 장범준 스트리밍 2억이상 2회인데폴킴이 3개네폴킴뭐여 ㅋㅋ
m-flo,차라리 윤종신과 비교하면 나는 닥굥인데... 웬 성시경
어니스트헤밍웨이,"논란일 것도 없는 게 장범준, 성시경 팬이 아닌 제삼자가 봐도 장범준이 이기는 게임인데성시경 팬들이 무지성 쉴드쳐서 그냥 논란된 듯"
웜뱃,어니스트헤밍웨이 이게 남녀 다 합치면 또 양상이 바뀌지않나대중이 남자만 있지는 않은데 여자들은 대체로 성시경픽이라
Djxnxkdk,웜뱃 여자픽도 비등할걸? 내주위 20대 후반 30대 초반들은 장범준 엄청좋아하던데 성시경은 그보다 좀 더 윗나이대가 좋아하고
웜뱃,Djxnxkdk 걔네들 돈주고 콘써트 어디갈래 하면 장범준 안가고 성시경갈걸
Djxnxkdk,웜뱃 무슨근거로 글케 얘기하지.. 장범준 콘서트 영상만 봐도 여자가 7:3이상 비율로 훨씬많음ㅋㅋ
웜뱃,Djxnxkdk 내주변은 30초 30중인데 죄다 성시경임그간 만났던 사람들 한번도 장범준 노래를 내 차에서 틀어준 경험이 없었음 세대차인가ㅇㅋ 알았음
오펜하이머무새,웜뱃 엠팍나이대기준 저시대때 성시경좋아하는 남자100명중 3명도 찾기힘듬...
맹모띠,웜뱃 그렇게 치면 어르신들까지 들어가면 장범준이 압조적이지 않을까?남자들도 성시경 좋아하는 사람 개많을텐데
킹갓제너럴아자르,어니스트헤밍웨이 둘다 좋아하고 둘다 팬질 안하는데 개인적으로는 당연히 성시경 아닌가 하고 생각함
OMGDMOUP,댓글보니깐 유튜브 웹툰강한순위로 댓글에서 싸우는 잼민이들 보는거같음
미스즈,멜로망스vs장범준 전자 압승
미뇨이,미스즈 폴킴 마크툽에 이어 멜로망스 등장
헬반도,노래실력 - 성가수로써의 업적 - 장종합적으로 장범준 승
bslbsl,가창력으로 하면 성시경이 이겨싱어송라이터라는 점에서 장범준이 이겨는 마치 복싱룰로 하면 이김 MMA룰로 하면 이김을 보는 것 같다
Chorock2,근데 베댓에 00년생이후들이 성시경 고평가하는거는 성시경 활동 활발할때 성적을 직접 보지 못함 + 유튜브에서 성시경 노래 알고리즘 개많이 뜸 + 노래방 순위권 등등 여러가지 요인 합쳐진 것 같음 성시경 노래들 중에 당시 발매되었을 때는 별로 인기 없다가 지금 다시 많이 듣는 것들 많음킬링보이스 조회수나 아는형님 나와서 노래부른거 클립들만 봐도 성시경은 자기노래 안불러도 조회수 엄청난데 장범준은 예전 슈스케 시절이나 벛꽃엔딩 아니면 요즘에는 그닥 조회수가 높지는 않은거 보면 가수로서의 가창력(음색)은 성시경이 더 낫고 곡 작곡능력은 음반 성적 생각하면 장범준이 위인듯
서머스비러버,"가창력 개소리 집어치우고 대중음악 영향력으로 비교한거니까 딱비교해준다2010년도 장범준보다 영향력있다고 할만한 가수 - gd정도2000년도 성시경보다 영향력있다고 할만한 가수 - 임창정, 박효신, 나얼, 조성모, 김종국, 이적등등 수도없이 많음아니 이걸 장범준이 역으로 비비지도 못하는거 만드는게 ㄹㅇ 존나 어이가없음 ㅋㅋㅋㅋ성시경은 단 1년도 원탑이였던적이없음성시경은 자이언티급이랑 비교해도 아슬아슬해보이는데 뭔 씨발 성빠들이 이렇게 많냐 ㅋㅋㅋㅋㅋ"
전승우승가능,서머스비러버 10년대는 지디 아이유 장범준 3명이 goat라고봄
맹모띠,전승우승가능 아이유는 진짜 넘사벽 ㅋㅋ
킹갓제너럴아자르,서머스비러버 자이언티급?
맹모띠,서머스비러버 오히려 방송에서 국밥 술로 원탑을 먹었지장범준 ㄹㅇ 고점이나 꾸준함은 넘사벽인데가창력 보컬로는 장범준 이길 가수는 한트럭이지만 다른 요소들이 넘사벽인걸 인정을 못해
헬반도,서머스비러버 둘다 좋은 가수지만 대중가요 가수로써 냉정하게 평가하면 장범준 압승이라 봄
우리는,서머스비러버 10년대에 방탄 아이유 트와이스 다 장범준보다 영향력 높은거같은데
서머스비러버,우리는 트와이스는 왜끼냐그리고 그룹으로 가자고...? 그룹으로가면 더 노답인디 성시경은
bslbsl,서머스비러버 그런식으로 영향력도르치면 이효리 > 장범준인데 이건  어떻게 생각함?
서머스비러버,"bslbsl 왜 이효리 > 장범준임?대중음악 영향력으로 절대 공감안되는데?이효리가 한시대를 품한 탑스타였던건 맞는데, 장범준이 밀릴정도라고 안보이는디?"
789456,bslbsl 이효리 > 장범준이어도 장범준 > 성시경은 변하지 않는건데 뭔상관성시경 > 이효리라고 생각하는건가
곧발롱위너비닐신,789456 ㄹㅇㅋㅋ
킹갓제너럴아자르,서머스비러버 시대마다 선호되는 장르가 다르니까 음원성적이 다를 수 있다고 봄. 지금은 좀더 듣기좋은 노래를 선호하는 시대라서 음원성적만으로 비교하기엔 무리가 있음
서머스비러버,킹갓제너럴아자르 ㅋㅋㅋㅋㅋㅋㅋ성빠들 이제 스탠스 이걸로 바꾼거냐
킹갓제너럴아자르,서머스비러버 스탠스 바꿨다기보다는 원래 개인적으로 가지고 있던 생각이었음. 알다싶이 성시경이 활동할때에는 지금만큼 편하게 들을 수 있는 노래가 선호되지 않았음. 최고의 보컬리스트=최고의 가수라는 기준이 있었고 그런 노래들을 대중들이 선호했으니까. 지금은 이어폰으로 듣기좋은 노래가 선호되는 시대가 됐고 음원성적에도 영향이 있을거임. 하나 더 물어보자면 누가 더 훌륭한 가수를 판단하는 근거를 대중음악 영향력으로만 할 수 있음?
테재앙의승점공장,"서머스비러버 이게 맞음 ㅋㅋ 10년대 한국 대중 음악은 빅뱅(gd), 버스커버스커(장범준), 아이유 였음 여기서 개인 음악 취향따라 갈리는거고 여기서 성시경 빠는 애들은 메시 보다 게르트 뮐러가 더 낫다고 하는 애들임"
재인재명재석,애초에 장범준은 발라더가 아니구만 성시경이랑 붙혀놔서 뭐함 ㅋㅋ음원실적으로만 평가하면 장범준 승이지
전승우승가능,재인재명재석 대중성 앨범 완성도 꾸준한 성적 생각해도 비교가 안됨
mag1xx,싱어송라이터가 고평가 받는게 없는장르를 개척한다는거지 대신뜨기가 힘들고  그래서 음악쪽에선 성적들보다 더고평가 받아왔던거고근데 그분야에서 차트줄세우기 딱히 홍보도 안하고 한시대 아이콘임발라드? 그냥 장르의하나임 공장에서 찍어내는것 마냥 기존틀에 살짝만 비틀어서 보컬실력 자랑하는게 끝인데 임재범도 복귀했다가 앨범 조용히 묻힌건아려나
갤럭시,성시경은 방송 유튜브 안했으면 그냥 옛날가수로 남았을거임 ㄹㅇ
멍청이바로너,"당장 펨코에 수도없이 많았던 아이유vs이효리,장나라,보아 이런글보면 이효리나 장나라나 보아나 언제 원탑이였는지 얘기를 해주는데 ㅋㅋㅋ"
맹모띠,멍청이바로너 하지만 이번에는 절대 말을못함 ㅋㅋㅋㅋㅋㅋㅋㅋ
서머스비러버,"멍청이바로너 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 씨발 진짜 딱이거임보아 장나라 이효리 다 언제 원탑이였는지 이야기해주는데, 성시경은 자꾸 희재가 어쩌구 이윽고가 어쩌구 ㅋㅋㅋㅋ마녀사냥 찍을때가 탑이였을듯"
호나나나나나,시대차트 운운 하길래 00년대부터 멜론 시대차트 연도별로 보니까 50위 안에 드는 곡 성시경이 더 많네 ㅅㅂ ㅋㅋㅋ
하입쿠키,호나나나나나 고점 임팩트 밀린다 쳐도 연차가 연차인지라 히트곡수가 더 많은 건 부정 못하는데 이악물고 아니래 ㅋㅋ
호나나나나나,"하입쿠키 오히려 장범준이 위다라고 하는 애들이 주장하는 벚꽃, 혼틈꽃, 노래방  이런 것들 빼면 진짜 별로 없음벚꽃엔딩 메가히트곡인 거 맞는데 올려치기를 누가 하는 지 모르겠음"
Djxnxkdk,호나나나나나 장범준은 데뷔가 10년은 넘게 늦으니까 그건 당연한건 아님?
호나나나나나,Djxnxkdk 응 데뷔하고 10년동안 봐도 성시경이 많아~ 오히려 2010년대 와서 년차 쌓이고 하니까 그 때부터 파워 줄었어~ 데뷔 후 10년 동안 시대차트 in50 한 곡이 성시경이 더 많음. 벚꽃엔딩이 1위 한 건 누구라도 인정하는데 성시경도 2위곡 하나 있음
Djxnxkdk,호나나나나나 이새끼 여기도 주작했노 ㅋㅋㅋㅋ 내가 방금 세고왔는데 장범준이 더 많구만 벌레새끼 ㅋㅋㅋ
하입쿠키,Djxnxkdk 그니까 연차가 연차다 보니 히트곡수가 성시경이 많을 수 밖에 없는데 장범준 빠들은 절대 아니래 ㅋㅋ 난 장범준이 임팩트 더 있던 가수라고 인정했는데
클라우드22,걍 장나라 원탑 시절을 기억하냐 못하냐로 갈릴듯장나라 원탑 기억난다 = 성시경 원탑 한적이 없음 = 장범준 2010년대 원탑급 음원성적함 = 장범준 승장나라 원탑? 그게 뭐임?  = 성시경 노래 개좋네?  사람들이 레전드라네?  원탑급이었나부네? = 성시경 승ㅋㅋ
겸도,클라우드22 이거네 ㅋㅋ
애쉬크로프트,둘다 내 최애 가수고 살면서 콘서트 가본적 없는데 딱 성시경 장범준만 가보고싶다 했는데 둘이 비교되고있으니 신기하네 ㅋㅋ
courteou,장범준충들 음원 딸딸이 히트곡 딸딸이 존나 치길래 가온차트 보고 왔는데 연간 1위 한적이 단 한 해도 없는데?? 유일한 희망 벚꽃엔딩 마저 강남스타일 컷 당했는데 뭘 자꾸 음원성적 GOAT 드립을 치는거임?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
전승우승가능,courteou 국내 1위 멜론차트를 보셔야죠...
갤럭시,courteou 그래서 성시경은...?가수가 노래는 안부르고 밥만 먹던데...
courteou,"갤럭시 난 성시경이랑 비교하는게 아니고 하도 음원 GOAT, 10년대 원탑 이라길래 찾아본건데... 범준맘들 화났나보네 ㄷㄷㄷ"
갤럭시,courteou 10년대 멜론차트 1위 벚꽃엔딩 2위 밤편지 3위 야생화 4위 방탄
멍청이바로너,courteou 얘네보면 왜 항상 주먹질하는데 지 가수를 때리냐
XTC-4,장범준 팬이 존나 많긴 한가보네 난 버스커버스커 이후로 장범준 음악 들어본적이 없는데 당연히 성시경 아니야? 생각했는데 의외로 엄대엄인게 존나 놀라울뿐임
전승우승가능,XTC-4 작년 성시경 음악은 들어보심?ㅋㅋ
XTC-4,전승우승가능 안들어봤음 근데 성시경은 한창 전성기였을때 음악은 지금도 자주 듣는데 거리에서나 내게오는길 처음처럼 이런거 띵곡 개많은데
전승우승가능,XTC-4 그 성시경 전성기때 대상 한번 못받았던 가수였는데... 그리고 님이 말하시는 그 띵곡들이 벚꽃엔딩 여수밤바다 이 두곡보다 세상에 많은 영향을 끼쳤나요?
XTC-4,전승우승가능 그러니까 버스커버스커때 고점은 인정한다고 근데 그뒤로는 솔직히 존재감 없잖아수상내역보니까 솔로 나오고서는 뭐 없구만; 왜이렇게 올려치는거지
